yyyymm,date,EqualWeight_TopK,diagSigma_kappa_0.0,diagSigma_kappa_0.1,diagSigma_kappa_0.5,diagSigma_kappa_1.0,diagSigma_kappa_10.0,identity_kappa_0.0,identity_kappa_0.1,identity_kappa_0.5,identity_kappa_1.0,identity_kappa_10.0
202307,2023-07-01,3.3763306195834777,3.7836843706811516,3.952934808725022,3.4487267065121037,3.311157473769279,3.374903508526744,3.7836843706811516,3.4801627999854703,3.3218445480609096,3.3509997375584684,3.373628527541506
202308,2023-08-01,3.139904654822536,3.779190808130756,3.9568273130939784,3.3894357181263697,3.231698048030743,3.2556254313261053,3.779190808130756,3.336741822534127,3.1237672571203965,3.135092951687025,3.139455639967204
202309,2023-09-01,2.9448907212336453,3.619393564114198,3.806257715481106,3.293653940608784,3.141851295682194,3.1563333607846906,3.619393564114198,3.177159797605319,2.9551055864572273,2.954102703671314,2.9459650157758523
202310,2023-10-01,3.1818904022214296,3.8628933378663874,3.9943090837757937,3.472279583557816,3.3257389520925633,3.3771191635006,3.8628933378663874,3.3862423445704057,3.184270169304119,3.186967661820528,3.1824972930260693
202311,2023-11-01,3.461875218843952,4.057939681811001,4.296231477097548,3.7082505110577153,3.573354167624427,3.6676375602633873,4.057939681811001,3.6267597359263406,3.4505662066501914,3.4599351460103493,3.4617303281285623
202312,2023-12-01,3.401919281734858,3.9198749860364224,4.2201995198684,3.7466155999069954,3.616463645496775,3.6953889371851165,3.9198749860364224,3.6695917707537684,3.436939265332843,3.426107607252146,3.404773535638654
202401,2024-01-01,3.4608467302198296,3.935209753981413,4.242924336581989,3.823393044057922,3.6723928786531634,3.7203660368576497,3.935209753981413,3.77404565112002,3.507227677959218,3.490783418693606,3.464277438919832
202402,2024-02-01,3.5493089200743664,4.140413328556351,4.411436894971362,3.916639123227483,3.756023746084129,3.8154207880762026,4.140413328556351,3.8615791091650364,3.6012469531745133,3.58262243066145,3.5531356201768824
202403,2024-03-01,3.3343366696357353,3.986445376531525,4.246601468582327,3.7307369364933516,3.561146406705074,3.5993004537836883,3.986445376531525,3.653620119495197,3.390345983929461,3.3696379478112766,3.338376652488928
202404,2024-04-01,3.4856080581737965,3.8831825619269806,4.238880054410017,3.8553266356109432,3.704850357489757,3.760426976260397,3.8831825619269806,3.830993048225278,3.558139853413849,3.5303031489559196,3.4907068971982365
202405,2024-05-01,3.429177390016624,3.833599056031717,4.119664363441925,3.8084798261016855,3.680502770929814,3.7636899342783567,3.833599056031717,3.7680621163838133,3.5095421862444596,3.4781176056893814,3.434745431502321
202406,2024-06-01,3.7204344744205073,4.144618371245034,4.440041000028455,4.107278232994025,3.9858421004516567,4.114755107580739,4.144618371245034,4.0814869916635885,3.817955614972664,3.7795868405097455,3.7271900674097
202407,2024-07-01,3.712260199293082,4.112631261741357,4.455175683381253,4.153142817877544,4.032990648611229,4.160897486791156,4.112631261741357,4.104476466595152,3.817776199354437,3.7756203771601196,3.719462701806089
202408,2024-08-01,3.7205218714892108,3.9833555185484566,4.527151050457746,4.239568040225076,4.106625209043213,4.203422343711991,3.9833555185484566,4.15539710364712,3.832684264248222,3.787431154221404,3.728101942624358
202409,2024-09-01,3.7127291887604095,3.9754737375333904,4.51229110713536,4.227182018350121,4.094314596101772,4.1973138967067385,3.9754737375333904,4.1434270491100635,3.8293198283313186,3.781791240819728,3.7205192237577736
202410,2024-10-01,3.877881413571285,3.9276421201541565,4.566960891381922,4.360287475795563,4.233045951423494,4.367444717560038,3.9276421201541565,4.2780100555733656,3.9941239079561073,3.94672177882193,3.8856270326219757
202411,2024-11-01,3.8220938979319894,3.9049748761350314,4.572405212319532,4.289672015451654,4.143235921978586,4.251851487843894,3.9049748761350314,4.229889161077575,3.9445331029303836,3.8942553723852975,3.830202167724014
