yyyymm,contraction,expansion,financial_stress
201707,0.017234780106750495,0.9826684507968081,9.676909644134125e-05
201708,0.02728174159777749,0.9725101743957609,0.00020808400646158703
201709,0.042425716555692966,0.9573277474061529,0.00024653603815427883
201710,0.01749134864248879,0.9823719182569665,0.00013673310054465677
201711,0.017620863940355395,0.9821688645766778,0.00021027148296674786
201712,0.023393065231159787,0.976413184402902,0.00019375036593810368
201801,0.10400581322318657,0.8953296432540974,0.0006645435227161132
201802,0.11155488263565151,0.8833974724432165,0.005047644921131832
201803,0.040837632220268795,0.9571151786825545,0.00204718909717691
201804,0.04642277835272362,0.950644384744773,0.002932836902503518
201805,0.034378705516886064,0.963726948958919,0.0018943455241949702
201806,0.02047665569655308,0.9780474058146832,0.0014759384887637972
201807,0.015084216556616799,0.9832227491848483,0.0016930342585348998
201808,0.016572938032047308,0.9818801537668953,0.00154690820105745
201809,0.018801377204351148,0.9789928408969784,0.00220578189867037
201810,0.02602217374049979,0.9446708810242596,0.02930694523524059
201811,0.008863431332531254,0.981582836361782,0.0095537323056868
201812,0.005285369912878802,0.876963607170375,0.11775102291674609
201901,0.013969215702771357,0.9080853683970753,0.07794541590015332
201902,0.020036590425988002,0.9424657710117965,0.037497638562215704
201903,0.026450062594059135,0.941700853542143,0.031849083863797895
201904,0.026351133068272522,0.960168163574499,0.01348070335722865
201905,0.009224768262442047,0.9777547273711793,0.013020504366378676
201906,0.006517367350954614,0.986378337938968,0.007104294710077425
201907,0.009339228638283804,0.9855856349589087,0.005075136402807541
201908,0.00699559303179738,0.9840099636762067,0.008994443291995812
201909,0.006501611418831996,0.9915972095835904,0.0019011789975777631
201910,0.01079316209994969,0.9860069689540669,0.003199868945983359
201911,0.00488225334016131,0.9942646284194088,0.00085311824042988
201912,0.004825054812712007,0.9944051366369275,0.0007698085503604555
202001,0.02677897828654757,0.9717220339418724,0.001498987771579981
202002,0.03752008944277305,0.956797449078268,0.005682461478958992
202003,2.056646876255516e-08,3.6235695629336515e-11,0.9999999793972956
202004,0.14033107053378557,0.4155548397965549,0.4441140896696596
202005,0.3904183363987293,0.6044211787095649,0.005160484891705859
202006,0.8512759113859849,0.14616435916954354,0.0025597294444713995
202007,0.7319643854007688,0.26780723782245736,0.0002283767767738286
202008,0.6792453405828112,0.3207092068575846,4.545255960432424e-05
202009,0.6709664514656247,0.32875458534196267,0.00027896319241258567
202010,0.5807750736462312,0.4190247262855901,0.00020020006817857104
202011,0.7255192895170554,0.27445041368836626,3.0296794578355267e-05
202012,0.7646383761224207,0.23535446616273722,7.157714842110483e-06
202101,0.5229034329739627,0.47706320753123677,3.3359494800536735e-05
202102,0.2294940274944888,0.7704649884814204,4.098402409078565e-05
202103,0.123863152014482,0.8760245072716304,0.0001123407138874882
202104,0.05770993062843953,0.9422174505984895,7.26187730710463e-05
202105,0.023439235379781154,0.9764708513171304,8.991330308841768e-05
202106,0.011195117503347715,0.9887287310036944,7.615149295779863e-05
202107,0.0038023035590569886,0.9961483362276726,4.9360213270490395e-05
202108,0.0018127470260723422,0.9981607996304531,2.6453343474289567e-05
202109,0.0010915364316804782,0.9988473085907368,6.115497758277976e-05
202110,0.0033643019880212344,0.9965248042865312,0.0001108937254474643
202111,0.0009186313795359992,0.9990155496222322,6.581899823189719e-05
202112,0.0006542884787059398,0.9992689897302807,7.67217910132806e-05
202201,0.0015986108648032948,0.998054647921664,0.000346741213532605
202202,0.0023677345750850926,0.9963862768407482,0.001245988584166757
202203,0.01703538401592975,0.9769836921868154,0.005980923797254909
202204,0.004801397365629247,0.9897569453327626,0.005441657301608083
202205,0.02506786554022946,0.8850816748853617,0.08985045957440883
202206,0.023935523205580535,0.6896756773541427,0.2863887994402766
202207,0.0034607384686347786,0.9773861264568868,0.019153135074478463
202208,0.0029582103595354532,0.9730947282745087,0.023947061365955886
202209,0.004686103772757924,0.8245235244551167,0.1707903717721254
202210,0.017388809042992656,0.38264302212858936,0.5999681688284181
202211,0.021571398472755483,0.5362571439864687,0.4421714575407758
202212,0.012557849094847329,0.84769998263319,0.13974216827196267
202301,0.07724037790357095,0.5508559766241866,0.3719036454722425
202302,0.05406106976862844,0.7327342853957175,0.21320464483565393
202303,0.05277061966308902,0.6707067597977946,0.2765226205391165
202304,0.047080142012220084,0.7647954326205734,0.18812442536720664
202305,0.031198693899894988,0.7730300561842318,0.19577124991587316
202306,0.04694999157229295,0.7926760085859723,0.1603739998417348
202307,0.04781043780396603,0.8515078938622174,0.10068166833381664
202308,0.06990998884253782,0.7273441840759773,0.2027458270814848
202309,0.038432733847184854,0.8070704039043395,0.1544968622484756
202310,0.021141239985893148,0.8299948813138125,0.14886387870029433
202311,0.02566698359177997,0.8999263081624713,0.07440670824574877
202312,0.019296886302043025,0.9474091105477507,0.03329400315020623
202401,0.05994372744523627,0.8838462021583778,0.056210070396385974
202402,0.1039713976811946,0.8600543922048531,0.03597421011395224
202403,0.1264386356073459,0.853072634533597,0.02048872985905693
202404,0.07776905161779855,0.901219723884168,0.021011224498033436
202405,0.06115766800941934,0.9310223631404148,0.0078199688501659
202406,0.05211173258154108,0.9438266793048504,0.004061588113608569
202407,0.06700017704275335,0.9224728990094809,0.010526923947765783
202408,0.06583607613278408,0.9192500172644266,0.014913906602789245
202409,0.05902219487758434,0.9350130615173617,0.005964743605053763
202410,0.04667412902728014,0.9502319380191333,0.0030939329535865224
202411,0.041938396262721445,0.9564006179189626,0.0016609858183158092
202412,0.03602123740792545,0.9622790270894237,0.0016997355026508376
